	inst_id	rna_plate	rna_well	pert_id	pert_iname	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id
88395	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:N23	CPC006_OV7_6H_X2	N23	BRD-K14696368	9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide	trt_cp	10.0	um	6	h	OV7
88397	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:L15	CPC006_OV7_6H_X2	L15	BRD-K98404142	BRD-K98404142	trt_cp	11.1	um	6	h	OV7
88402	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:K24	CPC006_OV7_6H_X1	K24	BRD-K41087962	BRD-K41087962	trt_cp	0.63	um	6	h	OV7
88411	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:O21	CPC006_OV7_6H_X2	O21	BRD-K79382620	TH02453-036-P1	trt_cp	11.1	um	6	h	OV7
88414	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:O12	CPC006_OV7_6H_X1	O12	BRD-K59962020	CHEMBL-374350	trt_cp	10.0	um	6	h	OV7
88420	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:O11	CPC006_OV7_6H_X1	O11	BRD-K81647657	BRD-K81647657	trt_cp	10.0	um	6	h	OV7
88421	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:O11	CPC006_OV7_6H_X2	O11	BRD-K81647657	BRD-K81647657	trt_cp	10.0	um	6	h	OV7
88428	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:B24	CPC006_OV7_6H_X1	B24	BRD-K84924563	BRD-K84924563	trt_cp	40.0	um	6	h	OV7
88438	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:I02	CPC006_OV7_6H_X1	I02	BRD-K56301217	ABT-737	trt_cp	11.1	um	6	h	OV7
88441	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:I04	CPC006_OV7_6H_X2	I04	BRD-K82746043	navitoclax	trt_cp	10.0	um	6	h	OV7
88443	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:L05	CPC006_OV7_6H_X2	L05	BRD-K91623615	ABT-751	trt_cp	10.0	um	6	h	OV7
88459	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:O02	CPC006_OV7_6H_X2	O02	BRD-K85563610	APO-866	trt_cp	0.31	um	6	h	OV7
88468	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:J02	CPC006_OV7_6H_X1	J02	BRD-K02113016	olaparib	trt_cp	44.4	um	6	h	OV7
88469	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:J02	CPC006_OV7_6H_X2	J02	BRD-K02113016	olaparib	trt_cp	44.4	um	6	h	OV7
88479	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:H17	CPC006_OV7_6H_X1	H17	BRD-K64890080	BI-2536	trt_cp	10.0	um	6	h	OV7
88480	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:H17	CPC006_OV7_6H_X2	H17	BRD-K64890080	BI-2536	trt_cp	10.0	um	6	h	OV7
88486	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:F20	CPC006_OV7_6H_X2	F20	BRD-K71799778	BML-259	trt_cp	80.0	um	6	h	OV7
88491	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:H11	CPC006_OV7_6H_X1	H11	BRD-K48923948	BMS-641988	trt_cp	11.1	um	6	h	OV7
88501	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:O19	CPC006_OV7_6H_X1	O19	BRD-K45399554	CAM-9-027-3	trt_cp	10.0	um	6	h	OV7
88503	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:D16	CPC006_OV7_6H_X1	D16	BRD-K61662457	CAY-10594	trt_cp	20.0	um	6	h	OV7
88508	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:E04	CPC006_OV7_6H_X2	E04	BRD-A91699651	chloroquine	trt_cp	10.0	um	6	h	OV7
88521	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:K21	CPC006_OV7_6H_X2	K21	BRD-A84045418	calpeptin	trt_cp	10.0	um	6	h	OV7
88523	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:J08	CPC006_OV7_6H_X2	J08	BRD-K01779529	fluoropyruvate	trt_cp	44.4	um	6	h	OV7
88531	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:C21	CPC006_OV7_6H_X2	C21	BRD-K78716413	BRD-K78716413	trt_cp	10.0	um	6	h	OV7
88534	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:C15	CPC006_OV7_6H_X1	C15	BRD-K52904470	BRD-K52904470	trt_cp	10.0	um	6	h	OV7
88538	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:C19	CPC006_OV7_6H_X1	C19	BRD-K77432048	BRD-K77432048	trt_cp	10.0	um	6	h	OV7
88539	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:C19	CPC006_OV7_6H_X2	C19	BRD-K77432048	BRD-K77432048	trt_cp	10.0	um	6	h	OV7
88549	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:B16	CPC006_OV7_6H_X2	B16	BRD-K05653692	DL-PDMP	trt_cp	64.0	um	6	h	OV7
88552	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:I15	CPC006_OV7_6H_X1	I15	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	OV7
88554	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:J15	CPC006_OV7_6H_X1	J15	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	OV7
88556	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:M09	CPC006_OV7_6H_X1	M09	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	OV7
88561	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:A18	CPC006_OV7_6H_X2	A18	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	OV7
88586	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:N17	CPC006_OV7_6H_X1	N17	BRD-K09778810	FGIN-1-27	trt_cp	10.0	um	6	h	OV7
88590	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:C10	CPC006_OV7_6H_X1	C10	BRD-K78959463	FPL-64176	trt_cp	10.0	um	6	h	OV7
88593	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:M23	CPC006_OV7_6H_X2	M23	BRD-K75532464	FTI-276	trt_cp	10.0	um	6	h	OV7
88600	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:P20	CPC006_OV7_6H_X1	P20	BRD-K64451768	GANT-58	trt_cp	10.0	um	6	h	OV7
88624	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:E13	CPC006_OV7_6H_X1	E13	BRD-A02481876	importazole	trt_cp	60.0	um	6	h	OV7
88625	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:E13	CPC006_OV7_6H_X2	E13	BRD-A02481876	importazole	trt_cp	60.0	um	6	h	OV7
88629	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:D17	CPC006_OV7_6H_X2	D17	BRD-K53792571	inhibitor-BEC	trt_cp	80.0	um	6	h	OV7
88640	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:O01	CPC006_OV7_6H_X2	O01	BRD-K69328504	L-690488	trt_cp	10.0	um	6	h	OV7
88641	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:G12	CPC006_OV7_6H_X1	G12	BRD-A58955223	sulforaphane	trt_cp	10.0	um	6	h	OV7
88643	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:A23	CPC006_OV7_6H_X1	A23	BRD-K19796430	sonidegib	trt_cp	10.0	um	6	h	OV7
88650	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:H06	CPC006_OV7_6H_X1	H06	BRD-A17883755	lenalidomide	trt_cp	177.6	um	6	h	OV7
88654	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:I24	CPC006_OV7_6H_X1	I24	BRD-K61250553	loperamide	trt_cp	10.0	um	6	h	OV7
88663	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:C16	CPC006_OV7_6H_X2	C16	BRD-K78126613	menadione	trt_cp	10.0	um	6	h	OV7
88666	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:G02	CPC006_OV7_6H_X1	G02	BRD-K16406336	methylene-blue	trt_cp	10.0	um	6	h	OV7
88686	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:E12	CPC006_OV7_6H_X1	E12	BRD-K35960502	niclosamide	trt_cp	10.0	um	6	h	OV7
88703	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:L10	CPC006_OV7_6H_X2	L10	BRD-K08589866	linsitinib	trt_cp	10.0	um	6	h	OV7
88704	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:O10	CPC006_OV7_6H_X1	O10	BRD-K92991072	PAC-1	trt_cp	10.0	um	6	h	OV7
88705	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:O10	CPC006_OV7_6H_X2	O10	BRD-K92991072	PAC-1	trt_cp	10.0	um	6	h	OV7
88711	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:K17	CPC006_OV7_6H_X2	K17	BRD-A19633847	perhexiline	trt_cp	10.0	um	6	h	OV7
88716	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:H23	CPC006_OV7_6H_X1	H23	BRD-K67868012	PI-103	trt_cp	11.1	um	6	h	OV7
88720	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:A21	CPC006_OV7_6H_X1	A21	BRD-K11853856	PJ-34	trt_cp	10.0	um	6	h	OV7
88728	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:D02	CPC006_OV7_6H_X1	D02	BRD-K30707190	PNU-74654	trt_cp	80.0	um	6	h	OV7
88748	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:I22	CPC006_OV7_6H_X2	I22	BRD-K98548675	parthenolide	trt_cp	10.0	um	6	h	OV7
88750	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:M11	CPC006_OV7_6H_X2	M11	BRD-K59597909	phenothiazine	trt_cp	10.0	um	6	h	OV7
88751	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:I19	CPC006_OV7_6H_X1	I19	BRD-K53595844	phenoxazine	trt_cp	10.0	um	6	h	OV7
88768	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:P23	CPC006_OV7_6H_X2	P23	BRD-K89391146	RG-108	trt_cp	80.0	um	6	h	OV7
88788	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:M16	CPC006_OV7_6H_X2	M16	BRD-K53855319	SRT-1720	trt_cp	11.1	um	6	h	OV7
88790	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:D14	CPC006_OV7_6H_X2	D14	BRD-K40853697	STAT3-inhibitor-VI	trt_cp	160.0	um	6	h	OV7
88799	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:F17	CPC006_OV7_6H_X1	F17	BRD-A35588707	teniposide	trt_cp	1.25	um	6	h	OV7
88809	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:E20	CPC006_OV7_6H_X2	E20	BRD-K32164935	tolazamide	trt_cp	10.0	um	6	h	OV7
88817	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:O06	CPC006_OV7_6H_X2	O06	BRD-K63195589	tipifarnib	trt_cp	10.0	um	6	h	OV7
88833	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:G08	CPC006_OV7_6H_X2	G08	BRD-A09533288	verapamil	trt_cp	10.0	um	6	h	OV7
88850	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:I11	CPC006_OV7_6H_X1	I11	BRD-U88459701	atorvastatin	trt_cp	10.0	um	6	h	OV7
88861	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:D11	CPC006_OV7_6H_X1	D11	BRD-K50776152	BRD-K50776152	trt_cp	40.0	um	6	h	OV7
88864	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:D07	CPC006_OV7_6H_X2	D07	BRD-K40758391	BRD-K40758391	trt_cp	40.0	um	6	h	OV7
88877	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:L16	CPC006_OV7_6H_X1	L16	BRD-K61314889	endo-IWR-1	trt_cp	10.0	um	6	h	OV7
88880	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:I17	CPC006_OV7_6H_X1	I17	BRD-A70449690	forskolin	trt_cp	10.0	um	6	h	OV7
88887	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:J11	CPC006_OV7_6H_X2	J11	BRD-K78599730	manumycin-a	trt_cp	9.08	um	6	h	OV7
88888	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:N24	CPC006_OV7_6H_X1	N24	BRD-K14888893	minoxidil	trt_cp	10.0	um	6	h	OV7
88893	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:F19	CPC006_OV7_6H_X2	F19	BRD-A76279427	myriocin	trt_cp	10.0	um	6	h	OV7
88902	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:H10	CPC006_OV7_6H_X1	H10	BRD-K01638814	rilmenidine	trt_cp	10.0	um	6	h	OV7
88919	CPC006_OV7_6H_X2_F1B4_DUO52HI53LO:I12	CPC006_OV7_6H_X2	I12	BRD-A13084692	troglitazone	trt_cp	10.0	um	6	h	OV7
88922	CPC006_OV7_6H_X1_F1B4_DUO52HI53LO:J17	CPC006_OV7_6H_X1	J17	BRD-K81418486	vorinostat	trt_cp	11.1	um	6	h	OV7
89759	CPC006_PC3_24H_X1_B4_DUO52HI53LO:I24	CPC006_PC3_24H_X1	I24	BRD-K61250553	loperamide	trt_cp	10.0	um	24	h	PC3
89852	CPC006_PC3_24H_X4_B4_DUO52HI53LO:D24	CPC006_PC3_24H_X4	D24	BRD-A70155556	lovastatin	trt_cp	40.0	um	24	h	PC3
91002	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D09	CPC006_PL21_6H_X2	D09	BRD-K50590187	capsaicin	trt_cp	160.0	um	6	h	PL21
91004	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I01	CPC006_PL21_6H_X2	I01	BRD-K14329163	BAY-K-8644-(S)-(-)	trt_cp	10.0	um	6	h	PL21
91008	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N06	CPC006_PL21_6H_X2	N06	BRD-A12409803	orteronel	trt_cp	40.0	um	6	h	PL21
91012	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A05	CPC006_PL21_6H_X2	A05	BRD-A24054354	BRD-A24054354	trt_cp	10.0	um	6	h	PL21
91018	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J06	CPC006_PL21_6H_X2	J06	BRD-A56359832	zileuton	trt_cp	160.0	um	6	h	PL21
91021	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G05	CPC006_PL21_6H_X1	G05	BRD-A81541225	oligomycin-a	trt_cp	10.0	um	6	h	PL21
91023	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:L20	CPC006_PL21_6H_X1	L20	BRD-A83255679	BRD-A83255679	trt_cp	20.0	um	6	h	PL21
91038	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N15	CPC006_PL21_6H_X2	N15	BRD-K08316444	rotenone	trt_cp	0.63	um	6	h	PL21
91040	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J12	CPC006_PL21_6H_X2	J12	BRD-K09635314	m-3M3FBS	trt_cp	80.0	um	6	h	PL21
91049	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P03	CPC006_PL21_6H_X1	P03	BRD-K17140735	SCH-79797	trt_cp	11.1	um	6	h	PL21
91055	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E17	CPC006_PL21_6H_X2	E17	BRD-K21614065	BRD-K21614065	trt_cp	14.0	um	6	h	PL21
91060	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K19	CPC006_PL21_6H_X1	K19	BRD-K26657438	imiquimod	trt_cp	10.0	um	6	h	PL21
91064	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K10	CPC006_PL21_6H_X1	K10	BRD-K28100108	BRD-K28100108	trt_cp	15.7	um	6	h	PL21
91067	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H05	CPC006_PL21_6H_X2	H05	BRD-K28112517	BRD-K28112517	trt_cp	11.1	um	6	h	PL21
91102	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F24	CPC006_PL21_6H_X2	F24	BRD-K73319509	PF-04217903	trt_cp	40.0	um	6	h	PL21
91103	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J19	CPC006_PL21_6H_X1	J19	BRD-K81473043	tanespimycin	trt_cp	0.35	um	6	h	PL21
91106	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A07	CPC006_PL21_6H_X2	A07	BRD-K86574132	BRD-K86574132	trt_cp	48.0	um	6	h	PL21
91108	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P04	CPC006_PL21_6H_X2	P04	BRD-K89329876	BRD-K89329876	trt_cp	40.0	um	6	h	PL21
91124	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N08	CPC006_PL21_6H_X2	N08	BRD-K93095519	SJ-172550	trt_cp	11.1	um	6	h	PL21
91133	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:L13	CPC006_PL21_6H_X1	L13	BRD-K96354014	nifedipine	trt_cp	10.0	um	6	h	PL21
91134	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:L13	CPC006_PL21_6H_X2	L13	BRD-K96354014	nifedipine	trt_cp	10.0	um	6	h	PL21
91142	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O23	CPC006_PL21_6H_X2	O23	BRD-A13195221	STK-064652	trt_cp	10.0	um	6	h	PL21
91153	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:L15	CPC006_PL21_6H_X1	L15	BRD-K98404142	BRD-K98404142	trt_cp	11.1	um	6	h	PL21
91154	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:L15	CPC006_PL21_6H_X2	L15	BRD-K98404142	BRD-K98404142	trt_cp	11.1	um	6	h	PL21
91159	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K24	CPC006_PL21_6H_X1	K24	BRD-K41087962	BRD-K41087962	trt_cp	0.63	um	6	h	PL21
91162	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:L18	CPC006_PL21_6H_X2	L18	BRD-A94451536	2-fluoropalmitic-acid	trt_cp	44.4	um	6	h	PL21
91163	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A08	CPC006_PL21_6H_X1	A08	BRD-K59470558	BRD-K59470558	trt_cp	10.0	um	6	h	PL21
91176	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O11	CPC006_PL21_6H_X1	O11	BRD-K81647657	BRD-K81647657	trt_cp	10.0	um	6	h	PL21
91192	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I02	CPC006_PL21_6H_X1	I02	BRD-K56301217	ABT-737	trt_cp	11.1	um	6	h	PL21
91200	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I07	CPC006_PL21_6H_X1	I07	BRD-K01192156	tyrphostin-AG-112	trt_cp	10.0	um	6	h	PL21
91209	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I09	CPC006_PL21_6H_X2	I09	BRD-A67373739	AICA-ribonucleotide	trt_cp	10.0	um	6	h	PL21
91221	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K13	CPC006_PL21_6H_X2	K13	BRD-K01121114	BRD-K01121114	trt_cp	10.0	um	6	h	PL21
91224	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J02	CPC006_PL21_6H_X1	J02	BRD-K02113016	olaparib	trt_cp	44.4	um	6	h	PL21
91253	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I20	CPC006_PL21_6H_X1	I20	BRD-K15025317	BAY-11-7082	trt_cp	10.0	um	6	h	PL21
91258	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D16	CPC006_PL21_6H_X2	D16	BRD-K61662457	CAY-10594	trt_cp	20.0	um	6	h	PL21
91262	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E04	CPC006_PL21_6H_X2	E04	BRD-A91699651	chloroquine	trt_cp	10.0	um	6	h	PL21
91267	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E15	CPC006_PL21_6H_X1	E15	BRD-K98530306	clonidine	trt_cp	10.0	um	6	h	PL21
91274	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A13	CPC006_PL21_6H_X2	A13	BRD-K23363278	CYT-997	trt_cp	1.0	um	6	h	PL21
91275	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K21	CPC006_PL21_6H_X1	K21	BRD-A84045418	calpeptin	trt_cp	10.0	um	6	h	PL21
91277	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J08	CPC006_PL21_6H_X1	J08	BRD-K01779529	fluoropyruvate	trt_cp	44.4	um	6	h	PL21
91305	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A18	CPC006_PL21_6H_X1	A18	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	PL21
91318	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B18	CPC006_PL21_6H_X2	B18	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	PL21
91321	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F06	CPC006_PL21_6H_X2	F06	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	PL21
91325	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M09	CPC006_PL21_6H_X2	M09	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	PL21
91339	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G03	CPC006_PL21_6H_X2	G03	BRD-A68631409	evodiamine	trt_cp	10.0	um	6	h	PL21
91341	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N17	CPC006_PL21_6H_X2	N17	BRD-K09778810	FGIN-1-27	trt_cp	10.0	um	6	h	PL21
91353	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P14	CPC006_PL21_6H_X2	P14	BRD-A63646118	fumonisin-b1	trt_cp	151.2	um	6	h	PL21
91362	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F12	CPC006_PL21_6H_X1	F12	BRD-K10705233	GW-405833	trt_cp	40.0	um	6	h	PL21
91364	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:C03	CPC006_PL21_6H_X1	C03	BRD-K69840642	ISOX	trt_cp	10.0	um	6	h	PL21
91369	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P05	CPC006_PL21_6H_X2	P05	BRD-K17349619	HLI-373	trt_cp	10.0	um	6	h	PL21
91372	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K01	CPC006_PL21_6H_X1	K01	BRD-K51781482	IKK3-inhibitor-IX	trt_cp	6.0	um	6	h	PL21
91376	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:L12	CPC006_PL21_6H_X1	L12	BRD-K33583600	isoliquiritigenin	trt_cp	10.0	um	6	h	PL21
91385	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H09	CPC006_PL21_6H_X2	H09	BRD-K45446451	JZL-184	trt_cp	11.1	um	6	h	PL21
91394	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A23	CPC006_PL21_6H_X1	A23	BRD-K19796430	sonidegib	trt_cp	10.0	um	6	h	PL21
91438	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E16	CPC006_PL21_6H_X2	E16	BRD-A02006392	nitrendipine	trt_cp	10.0	um	6	h	PL21
91446	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F08	CPC006_PL21_6H_X1	F08	BRD-A36318220	necrostatin-1	trt_cp	160.0	um	6	h	PL21
91452	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O10	CPC006_PL21_6H_X1	O10	BRD-K92991072	PAC-1	trt_cp	10.0	um	6	h	PL21
91455	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J04	CPC006_PL21_6H_X2	J04	BRD-K00766422	sparfosic-acid	trt_cp	80.0	um	6	h	PL21
91457	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:C12	CPC006_PL21_6H_X2	C12	BRD-K62810658	PD-98059	trt_cp	10.0	um	6	h	PL21
91461	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K17	CPC006_PL21_6H_X2	K17	BRD-A19633847	perhexiline	trt_cp	10.0	um	6	h	PL21
91468	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K16	CPC006_PL21_6H_X1	K16	BRD-K99818283	PIK-90	trt_cp	10.0	um	6	h	PL21
91473	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B07	CPC006_PL21_6H_X2	B07	BRD-A41451487	PK-11195	trt_cp	160.0	um	6	h	PL21
91484	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M12	CPC006_PL21_6H_X1	M12	BRD-K49456190	prima-1-met	trt_cp	10.0	um	6	h	PL21
91487	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F04	CPC006_PL21_6H_X2	F04	BRD-K09907482	PRL-3-inhibitor-I	trt_cp	40.0	um	6	h	PL21
91501	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H20	CPC006_PL21_6H_X2	H20	BRD-K81651477	parthenolide	trt_cp	20.0	um	6	h	PL21
91509	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F14	CPC006_PL21_6H_X2	F14	BRD-K66874953	pifithrin-alpha	trt_cp	69.83	um	6	h	PL21
91514	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J22	CPC006_PL21_6H_X1	J22	BRD-K02526760	QS-11	trt_cp	10.0	um	6	h	PL21
91516	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G21	CPC006_PL21_6H_X1	G21	BRD-A45889380	mepacrine	trt_cp	10.0	um	6	h	PL21
91517	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G21	CPC006_PL21_6H_X2	G21	BRD-A45889380	mepacrine	trt_cp	10.0	um	6	h	PL21
91525	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K18	CPC006_PL21_6H_X2	K18	BRD-K08478539	RLM-2-12	trt_cp	10.0	um	6	h	PL21
91540	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D22	CPC006_PL21_6H_X1	D22	BRD-K08417745	SID-26681509	trt_cp	88.8	um	6	h	PL21
91542	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M16	CPC006_PL21_6H_X1	M16	BRD-K53855319	SRT-1720	trt_cp	11.1	um	6	h	PL21
91566	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A06	CPC006_PL21_6H_X1	A06	BRD-K32107296	temozolomide	trt_cp	10.0	um	6	h	PL21
91577	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F16	CPC006_PL21_6H_X2	F16	BRD-K68336408	tyrphostin-AG-1478	trt_cp	56.78	um	6	h	PL21
91579	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:C01	CPC006_PL21_6H_X2	C01	BRD-K57011718	UK-356618	trt_cp	10.0	um	6	h	PL21
91588	CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J23	CPC006_PL21_6H_X1	J23	BRD-K87947369	tozasertib	trt_cp	10.0	um	6	h	PL21
91589	CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J23	CPC006_PL21_6H_X2	J23	BRD-K87947369	tozasertib	trt_cp	10.0	um	6	h	PL21
